id,nom,date,lat,lng
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.535708,-73.884534
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.535441,-73.884254
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.535171,-73.884212
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534894,-73.884195
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534675,-73.883947
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534524,-73.883715
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534287,-73.883476
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534041,-73.883194
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533748,-73.882886
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533498,-73.882614
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.53322,-73.882305
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532955,-73.882061
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532691,-73.881787
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532434,-73.881499
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532186,-73.881231
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.531956,-73.880945
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.531961,-73.880549
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532159,-73.880151
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532357,-73.879777
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532552,-73.879458
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532822,-73.879265
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533068,-73.879155
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533379,-73.879037
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533693,-73.878953
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533946,-73.878821
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533671,-73.878886
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533347,-73.878996
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533045,-73.8791
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532757,-73.879193
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532493,-73.879395
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532282,-73.879735
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.53214,-73.880102
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.531992,-73.880463
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.531878,-73.880858
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532093,-73.881178
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532332,-73.881453
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.53256,-73.881716
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.532796,-73.882
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533043,-73.882267
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533317,-73.882498
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533558,-73.882759
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.533815,-73.883016
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534074,-73.883277
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.53433,-73.883554
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534576,-73.883852
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.534809,-73.884161
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.535082,-73.884357
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.535369,-73.884302
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.535601,-73.884562
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.535849,-73.884828
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.536137,-73.884982
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.53639,-73.885219
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.536641,-73.885472
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.536885,-73.885718
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.537146,-73.885514
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.537354,-73.885145
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.537615,-73.885059
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.537856,-73.885299
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.538121,-73.885489
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.538424,-73.885571
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.538734,-73.885555
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.53906,-73.885615
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.53939,-73.885759
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.539736,-73.885918
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.5401,-73.886089
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.540393,-73.886279
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.540696,-73.886451
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.540961,-73.886673
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541206,-73.886944
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541398,-73.887296
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541569,-73.887664
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541732,-73.88805
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.5419,-73.888453
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542067,-73.888847
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542233,-73.889211
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542199,-73.88955
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.54198,-73.88986
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541765,-73.890186
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541813,-73.89054
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542024,-73.890881
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542033,-73.891218
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541815,-73.89155
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541652,-73.891921
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541776,-73.892378
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541846,-73.892563
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.541916,-73.892773
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542073,-73.893261
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542239,-73.893706
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.542458,-73.894063
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.54272,-73.894391
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.54298,-73.894718
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.543252,-73.89509
9558528665,Lunch Run,2023-07-31T12:54:04Z,45.5435,-73.89542
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543333,-73.897898
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543529,-73.897813
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543701,-73.897507
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543908,-73.897186
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.544154,-73.896834
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.544258,-73.896429
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.544025,-73.896087
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543786,-73.895803
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543556,-73.895492
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543347,-73.895165
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.543127,-73.894882
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542919,-73.894576
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542669,-73.894231
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542448,-73.893899
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542229,-73.893594
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542083,-73.893229
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.54208,-73.892833
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542057,-73.892701
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542057,-73.892701
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542055,-73.892685
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541974,-73.892374
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541794,-73.891976
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541792,-73.891626
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542054,-73.891303
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542281,-73.890934
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542504,-73.890523
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542676,-73.89014
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542495,-73.889711
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.542321,-73.889292
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.54215,-73.888874
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541942,-73.888531
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541753,-73.888164
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541621,-73.887752
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541456,-73.887364
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541275,-73.887007
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.541038,-73.8867
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.540789,-73.886448
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.540504,-73.886239
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.540224,-73.886088
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.539945,-73.885939
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.539663,-73.885822
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.539385,-73.885761
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.539097,-73.885642
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.538823,-73.885497
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.538547,-73.885489
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.538247,-73.885464
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.537963,-73.885344
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.53772,-73.885144
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.537472,-73.884923
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.537244,-73.885175
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.537066,-73.885504
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.536804,-73.885699
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.536545,-73.885511
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.536303,-73.885249
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.53604,-73.884985
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.535803,-73.884721
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.535562,-73.884429
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.535258,-73.884154
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.534975,-73.884206
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.534774,-73.883991
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.53453,-73.88374
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.534284,-73.883491
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.534051,-73.883222
9569965367,Lunch Run,2023-08-02T12:13:57Z,45.533809,-73.882965
